"hhid","dist_road2","dist_popcenter2","dist_market","dist_border2","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","popdensity","hybrid_V8","ssa_aez09","afmnslp_pct","srtm_1k","twi","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2018_tot","h2018_wetQ","h2018_wetQstart","qstartavg","ndvi_avg","ndvi_max","h2018_ndvi_avg","h2018_ndvi_max","lat_dd_mod","lon_dd_mod"
99058,1.1,2.9,3.1,230.4,2.9,270,259,2437,364,1059,172,20,314,5,40,12,3,2,1,1,1,1,1,2211,1001,20,2135,855,23,25,0.345,0.453,0.35,0.432,5.79919980045,8.71422904499
99059,1.1,2.9,3.1,230.4,2.9,270,259,2437,364,1059,172,20,314,5,40,12,3,2,1,1,1,1,1,2211,1001,20,2135,855,23,25,0.345,0.453,0.35,0.432,5.79919980045,8.71422904499
99061,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462,5.98519947969,8.23441578226
99062,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462,5.98519947969,8.23441578226
99064,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462,5.98519947969,8.23441578226
99065,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462,5.98519947969,8.23441578226
99066,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462,5.98519947969,8.23441578226
99068,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462,5.98519947969,8.23441578226
99070,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462,5.98519947969,8.23441578226
99071,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462,5.98519947969,8.23441578226
99072,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462,5.98519947969,8.23441578226
99074,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481,5.84791176578,8.17401073158
99075,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481,5.84791176578,8.17401073158
99076,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481,5.84791176578,8.17401073158
99077,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481,5.84791176578,8.17401073158
99079,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481,5.84791176578,8.17401073158
99080,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481,5.84791176578,8.17401073158
99081,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481,5.84791176578,8.17401073158
99082,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481,5.84791176578,8.17401073158
99083,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481,5.84791176578,8.17401073158
99088,3.5,19.5,19.8,234.4,19.5,263,253,2694,413,1154,2004,44,314,7,56,15,3,2,1,1,1,1,1,2182,986,18,1766,705,16,20,0.245,0.33,0.233,0.272,5.07552369412,8.35427940044
99094,1.1,2.9,3.1,230.4,2.9,270,259,2437,364,1059,172,20,314,5,40,12,3,2,1,1,1,1,1,2211,1001,20,2135,855,23,25,0.345,0.453,0.35,0.432,5.79919980045,8.71422904499
99096,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462,5.98519947969,8.23441578226
99098,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481,5.84791176578,8.17401073158
100031,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358,6.11554285941,6.17661906842
100032,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358,6.11554285941,6.17661906842
100033,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358,6.11554285941,6.17661906842
100034,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358,6.11554285941,6.17661906842
100035,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358,6.11554285941,6.17661906842
100036,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358,6.11554285941,6.17661906842
100037,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358,6.11554285941,6.17661906842
100038,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358,6.11554285941,6.17661906842
100039,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358,6.11554285941,6.17661906842
100040,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358,6.11554285941,6.17661906842
100111,0.6,22.7,22.9,231.9,22.7,266,253,2744,463,1234,2055,39,314,1,9,15,1,1,1,3,1,1,1,1344,637,16,2272,962,24,16,0.213,0.288,0.169,0.191,5.4978516061,5.82187907485
100112,0.6,22.7,22.9,231.9,22.7,266,253,2744,463,1234,2055,39,314,1,9,15,1,1,1,3,1,1,1,1344,637,16,2272,962,24,16,0.213,0.288,0.169,0.191,5.4978516061,5.82187907485
100113,0.6,22.7,22.9,231.9,22.7,266,253,2744,463,1234,2055,39,314,1,9,15,1,1,1,3,1,1,1,1344,637,16,2272,962,24,16,0.213,0.288,0.169,0.191,5.4978516061,5.82187907485
100115,0.6,22.7,22.9,231.9,22.7,266,253,2744,463,1234,2055,39,314,1,9,15,1,1,1,3,1,1,1,1344,637,16,2272,962,24,16,0.213,0.288,0.169,0.191,5.4978516061,5.82187907485
100117,0.6,22.7,22.9,231.9,22.7,266,253,2744,463,1234,2055,39,314,1,9,15,1,1,1,3,1,1,1,1344,637,16,2272,962,24,16,0.213,0.288,0.169,0.191,5.4978516061,5.82187907485
100118,0.6,22.7,22.9,231.9,22.7,266,253,2744,463,1234,2055,39,314,1,9,15,1,1,1,3,1,1,1,1344,637,16,2272,962,24,16,0.213,0.288,0.169,0.191,5.4978516061,5.82187907485
100119,0.6,22.7,22.9,231.9,22.7,266,253,2744,463,1234,2055,39,314,1,9,15,1,1,1,3,1,1,1,1344,637,16,2272,962,24,16,0.213,0.288,0.169,0.191,5.4978516061,5.82187907485
100120,0.6,22.7,22.9,231.9,22.7,266,253,2744,463,1234,2055,39,314,1,9,15,1,1,1,3,1,1,1,1344,637,16,2272,962,24,16,0.213,0.288,0.169,0.191,5.4978516061,5.82187907485
100131,0.3,1.2,1.4,230,1.2,266,253,2797,483,1271,2069,0,314,2,7,14,2,2,1,1,1,1,1,1251,599,15,2266,1018,24,16,0.201,0.267,0.142,0.164,5.51610389484,5.70809600899
100132,0.3,1.2,1.4,230,1.2,266,253,2797,483,1271,2069,0,314,2,7,14,2,2,1,1,1,1,1,1251,599,15,2266,1018,24,16,0.201,0.267,0.142,0.164,5.51610389484,5.70809600899
100133,0.3,1.2,1.4,230,1.2,266,253,2797,483,1271,2069,0,314,2,7,14,2,2,1,1,1,1,1,1251,599,15,2266,1018,24,16,0.201,0.267,0.142,0.164,5.51610389484,5.70809600899
100134,0.3,1.2,1.4,230,1.2,266,253,2797,483,1271,2069,0,314,2,7,14,2,2,1,1,1,1,1,1251,599,15,2266,1018,24,16,0.201,0.267,0.142,0.164,5.51610389484,5.70809600899
100135,0.3,1.2,1.4,230,1.2,266,253,2797,483,1271,2069,0,314,2,7,14,2,2,1,1,1,1,1,1251,599,15,2266,1018,24,16,0.201,0.267,0.142,0.164,5.51610389484,5.70809600899
100136,0.3,1.2,1.4,230,1.2,266,253,2797,483,1271,2069,0,314,2,7,14,2,2,1,1,1,1,1,1251,599,15,2266,1018,24,16,0.201,0.267,0.142,0.164,5.51610389484,5.70809600899
100138,0.3,1.2,1.4,230,1.2,266,253,2797,483,1271,2069,0,314,2,7,14,2,2,1,1,1,1,1,1251,599,15,2266,1018,24,16,0.201,0.267,0.142,0.164,5.51610389484,5.70809600899
109001,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388,6.17541409064,6.52049495284
109002,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388,6.17541409064,6.52049495284
109005,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388,6.17541409064,6.52049495284
109006,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388,6.17541409064,6.52049495284
109007,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388,6.17541409064,6.52049495284
109008,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388,6.17541409064,6.52049495284
109009,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388,6.17541409064,6.52049495284
109011,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388,6.17541409064,6.52049495284
109012,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388,6.17541409064,6.52049495284
109013,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274,5.86816049801,5.79000854181
109014,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274,5.86816049801,5.79000854181
109016,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274,5.86816049801,5.79000854181
109017,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274,5.86816049801,5.79000854181
109018,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274,5.86816049801,5.79000854181
109019,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274,5.86816049801,5.79000854181
109020,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274,5.86816049801,5.79000854181
109021,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274,5.86816049801,5.79000854181
109022,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274,5.86816049801,5.79000854181
109023,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274,5.86816049801,5.79000854181
109025,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229,5.94627816241,5.62921957956
109026,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229,5.94627816241,5.62921957956
109028,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229,5.94627816241,5.62921957956
109029,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229,5.94627816241,5.62921957956
109030,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229,5.94627816241,5.62921957956
109031,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229,5.94627816241,5.62921957956
109032,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229,5.94627816241,5.62921957956
109033,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229,5.94627816241,5.62921957956
109034,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229,5.94627816241,5.62921957956
109035,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229,5.94627816241,5.62921957956
109037,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319,6.20930771378,6.2915431925
109038,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319,6.20930771378,6.2915431925
109039,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319,6.20930771378,6.2915431925
109040,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319,6.20930771378,6.2915431925
109041,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319,6.20930771378,6.2915431925
109042,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319,6.20930771378,6.2915431925
109043,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319,6.20930771378,6.2915431925
109044,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319,6.20930771378,6.2915431925
109045,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319,6.20930771378,6.2915431925
109046,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319,6.20930771378,6.2915431925
109047,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319,6.20930771378,6.2915431925
109048,3.3,14.7,52,469.5,14.7,268,254,2144,371,933,359,21,313,2,24,14,2,2,1,1,1,1,1,1402,665,18,2270,1156,17,24,0.297,0.403,0.29,0.356,5.84257589102,6.39029598184
109049,3.3,14.7,52,469.5,14.7,268,254,2144,371,933,359,21,313,2,24,14,2,2,1,1,1,1,1,1402,665,18,2270,1156,17,24,0.297,0.403,0.29,0.356,5.84257589102,6.39029598184
109052,3.3,14.7,52,469.5,14.7,268,254,2144,371,933,359,21,313,2,24,14,2,2,1,1,1,1,1,1402,665,18,2270,1156,17,24,0.297,0.403,0.29,0.356,5.84257589102,6.39029598184
109053,3.3,14.7,52,469.5,14.7,268,254,2144,371,933,359,21,313,2,24,14,2,2,1,1,1,1,1,1402,665,18,2270,1156,17,24,0.297,0.403,0.29,0.356,5.84257589102,6.39029598184
109054,4.7,9.4,44.5,460.6,9.4,272,257,1753,313,780,2289,0,313,1,46,36,1,1,1,2,1,1,1,1331,635,18,2285,1235,17,20,0.236,0.292,0.231,0.269,6.1983382462,6.72104377365
109055,3.3,14.7,52,469.5,14.7,268,254,2144,371,933,359,21,313,2,24,14,2,2,1,1,1,1,1,1402,665,18,2270,1156,17,24,0.297,0.403,0.29,0.356,5.84257589102,6.39029598184
109056,3.3,14.7,52,469.5,14.7,268,254,2144,371,933,359,21,313,2,24,14,2,2,1,1,1,1,1,1402,665,18,2270,1156,17,24,0.297,0.403,0.29,0.356,5.84257589102,6.39029598184
109057,3.3,14.7,52,469.5,14.7,268,254,2144,371,933,359,21,313,2,24,14,2,2,1,1,1,1,1,1402,665,18,2270,1156,17,24,0.297,0.403,0.29,0.356,5.84257589102,6.39029598184
109058,3.3,14.7,52,469.5,14.7,268,254,2144,371,933,359,21,313,2,24,14,2,2,1,1,1,1,1,1402,665,18,2270,1156,17,24,0.297,0.403,0.29,0.356,5.84257589102,6.39029598184
109059,1.4,1.6,43.6,477.3,1.6,268,254,2153,372,938,119,27,313,1,23,14,2,1,1,1,1,1,1,1411,667,17,2300,1169,17,24,0.285,0.38,0.278,0.382,5.80992646641,6.43513704276
109060,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275,5.6704857194,6.43348748455
109061,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275,5.6704857194,6.43348748455
109062,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275,5.6704857194,6.43348748455
109064,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275,5.6704857194,6.43348748455
109065,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275,5.6704857194,6.43348748455
109066,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275,5.6704857194,6.43348748455
109067,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275,5.6704857194,6.43348748455
109068,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275,5.6704857194,6.43348748455
109069,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275,5.6704857194,6.43348748455
109071,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275,5.6704857194,6.43348748455
109072,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284,5.73464823399,5.75050850612
109073,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284,5.73464823399,5.75050850612
109074,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284,5.73464823399,5.75050850612
109076,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284,5.73464823399,5.75050850612
109077,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284,5.73464823399,5.75050850612
109078,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284,5.73464823399,5.75050850612
109079,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284,5.73464823399,5.75050850612
109080,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284,5.73464823399,5.75050850612
109081,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284,5.73464823399,5.75050850612
109082,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284,5.73464823399,5.75050850612
109083,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284,5.73464823399,5.75050850612
109085,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227,5.67230975717,5.76869610518
109086,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227,5.67230975717,5.76869610518
109087,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227,5.67230975717,5.76869610518
109088,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227,5.67230975717,5.76869610518
109089,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227,5.67230975717,5.76869610518
109091,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227,5.67230975717,5.76869610518
109092,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227,5.67230975717,5.76869610518
109093,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227,5.67230975717,5.76869610518
109095,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227,5.67230975717,5.76869610518
